date,hashrate
2022-01-05 0:00:00,180987625.2
2022-01-06 0:00:00,176161288.5
2022-01-07 0:00:00,168921783.5
2022-01-08 0:00:00,174242949.2
2022-01-09 0:00:00,170826076.6
2022-01-10 0:00:00,172037609.1
2022-01-11 0:00:00,191422128.4
2022-01-12 0:00:00,168403011.7
2022-01-13 0:00:00,216864310.1
2022-01-14 0:00:00,192633660.9
2022-01-15 0:00:00,201114388.1
2022-01-16 0:00:00,212018180.2
2022-01-17 0:00:00,195056725.8
2022-01-18 0:00:00,164768414.4
2022-01-19 0:00:00,209595115.3
2022-01-20 0:00:00,204748985.5
2022-01-21 0:00:00,175442615.3
2022-01-22 0:00:00,177474949.7
2022-01-23 0:00:00,186746029.1
2022-01-24 0:00:00,198665988.4
2022-01-25 0:00:00,201314868.3
2022-01-26 0:00:00,172177190
2022-01-27 0:00:00,173501629.9
2022-01-28 0:00:00,203963748.1
2022-01-29 0:00:00,197341548.5
2022-01-30 0:00:00,193368228.7
2022-01-31 0:00:00,189394909
2022-02-01 0:00:00,203963748.1
2022-02-02 0:00:00,202639308.2
2022-02-03 0:00:00,194692668.7
2022-02-04 0:00:00,172445464.5
2022-02-05 0:00:00,157888391.8
2022-02-06 0:00:00,206979740.5
2022-02-07 0:00:00,180443876.4
2022-02-08 0:00:00,204326154.1
2022-02-09 0:00:00,185751049.2
2022-02-10 0:00:00,195038601.7
2022-02-11 0:00:00,188404635.6
2022-02-12 0:00:00,248110330
2022-02-13 0:00:00,209633327
2022-02-14 0:00:00,202999360.9
2022-02-15 0:00:00,232188811.5
2022-02-16 0:00:00,206979740.5
2022-02-17 0:00:00,213256529.5
2022-02-18 0:00:00,186294128.9
2022-02-19 0:00:00,207147949.3
2022-02-20 0:00:00,200196675.8
2022-02-21 0:00:00,171001327.3
2022-02-22 0:00:00,211318713.4
2022-02-23 0:00:00,208538204
2022-02-24 0:00:00,183513619.5
2022-02-25 0:00:00,186294128.9
2022-02-26 0:00:00,173781836.6
2022-02-27 0:00:00,189074638.3
2022-02-28 0:00:00,214099222.7
2022-03-01 0:00:00,225221260.3
2022-03-02 0:00:00,189074638.3
2022-03-03 0:00:00,204908164.1
2022-03-04 0:00:00,190365286.6
2022-03-05 0:00:00,168452735.7
2022-03-06 0:00:00,179409011.2
2022-03-07 0:00:00,202691096.6
2022-03-08 0:00:00,202691096.6
2022-03-09 0:00:00,188995752.2
2022-03-10 0:00:00,198582493.3
2022-03-11 0:00:00,188995752.2
2022-03-12 0:00:00,213647372.1
2022-03-13 0:00:00,206799699.9
2022-03-14 0:00:00,209538768.8
2022-03-15 0:00:00,190365286.6
2022-03-16 0:00:00,212277837.6
2022-03-17 0:00:00,217523034.5
2022-03-18 0:00:00,195149454.7
2022-03-19 0:00:00,211525632.8
2022-03-20 0:00:00,210160951.3
2022-03-21 0:00:00,208796269.8
2022-03-22 0:00:00,203337543.7
2022-03-23 0:00:00,197878817.7
2022-03-24 0:00:00,195149454.7
2022-03-25 0:00:00,212890314.3
2022-03-26 0:00:00,219713721.8
2022-03-27 0:00:00,178773276.7
2022-03-28 0:00:00,216984358.8
2022-03-29 0:00:00,206066906.7
2022-03-30 0:00:00,184232002.7
2022-03-31 0:00:00,194247387.9
2022-04-01 0:00:00,200371606.3
2022-04-02 0:00:00,191845155
2022-04-03 0:00:00,197529455.8
2022-04-04 0:00:00,224529885.1
2022-04-05 0:00:00,206055907.2
2022-04-06 0:00:00,213161283.3
2022-04-07 0:00:00,196108380.6
2022-04-08 0:00:00,190424079.7
2022-04-09 0:00:00,217424508.9
2022-04-10 0:00:00,198950531.1
2022-04-11 0:00:00,194687305.4
2022-04-12 0:00:00,217424508.9
2022-04-13 0:00:00,198950531.1
2022-04-14 0:00:00,194492275.6
2022-04-15 0:00:00,221692722.8
2022-04-16 0:00:00,188017878.9
2022-04-17 0:00:00,231514552.3
2022-04-18 0:00:00,188017878.9
2022-04-19 0:00:00,173986693.9
2022-04-20 0:00:00,224498959.8
2022-04-21 0:00:00,237127026.3
2022-04-22 0:00:00,189420997.4
2022-04-23 0:00:00,228708315.3
2022-04-24 0:00:00,239933263.3
2022-04-25 0:00:00,227305196.8
2022-04-26 0:00:00,196436589.9
2022-04-27 0:00:00,243130347.4
2022-04-28 0:00:00,195503620.6
2022-04-29 0:00:00,222163205.2
2022-04-30 0:00:00,222163205.2
2022-05-01 0:00:00,247341701.8
2022-05-02 0:00:00,236974085.6
2022-05-03 0:00:00,222163205.2
2022-05-04 0:00:00,216238853.1
2022-05-05 0:00:00,232530821.5
2022-05-06 0:00:00,210314500.9
2022-05-07 0:00:00,211795589
2022-05-08 0:00:00,229568645.4
2022-05-09 0:00:00,229568645.4
2022-05-10 0:00:00,226823707.2
2022-05-11 0:00:00,225257597.9
2022-05-12 0:00:00,209722591.1
2022-05-13 0:00:00,236132102.6
2022-05-14 0:00:00,219043595.2
2022-05-15 0:00:00,189527082.4
2022-05-16 0:00:00,254774110.7
2022-05-17 0:00:00,228364599.2
2022-05-18 0:00:00,208169090.5
2022-05-19 0:00:00,189527082.4
2022-05-20 0:00:00,198848086.4
2022-05-21 0:00:00,209722591.1
2022-05-22 0:00:00,189527082.4
2022-05-23 0:00:00,248560108
2022-05-24 0:00:00,186420081
2022-05-25 0:00:00,219801139.3
2022-05-26 0:00:00,209555369.9
2022-05-27 0:00:00,205096745
2022-05-28 0:00:00,219958827.9
2022-05-29 0:00:00,221445036.2
2022-05-30 0:00:00,228876077.7
2022-05-31 0:00:00,216986411.3
2022-06-01 0:00:00,202124328.4
2022-06-02 0:00:00,185776037.1
2022-06-03 0:00:00,212527786.5
2022-06-04 0:00:00,206582953.3
2022-06-05 0:00:00,216986411.3
2022-06-06 0:00:00,222931244.5
2022-06-07 0:00:00,240765744.1
2022-06-08 0:00:00,266405768.7
2022-06-09 0:00:00,219787040.4
2022-06-10 0:00:00,221292431.1
2022-06-11 0:00:00,231830165.9
2022-06-12 0:00:00,191184617.3
2022-06-13 0:00:00,200216961.4
2022-06-14 0:00:00,219787040.4
2022-06-15 0:00:00,248389463.4
2022-06-16 0:00:00,179141491.8
2022-06-17 0:00:00,162582194.3
2022-06-18 0:00:00,234840947.3
2022-06-19 0:00:00,200216961.4
2022-06-20 0:00:00,198711570.8
2022-06-21 0:00:00,225808603.1
2022-06-22 0:00:00,193273708.3
2022-06-23 0:00:00,223431040.5
2022-06-24 0:00:00,189622396.2
2022-06-25 0:00:00,221961099.4
2022-06-26 0:00:00,202851865.7
2022-06-27 0:00:00,199911983.6
2022-06-28 0:00:00,214611394.2
2022-06-29 0:00:00,221961099.4
2022-06-30 0:00:00,251359920.6
2022-07-01 0:00:00,196972101.5
2022-07-02 0:00:00,202851865.7
2022-07-03 0:00:00,227840863.7
2022-07-04 0:00:00,210201571
2022-07-05 0:00:00,173453044.6
2022-07-06 0:00:00,186682514.1
2022-07-07 0:00:00,227544125.4
2022-07-08 0:00:00,214480636.4
2022-07-09 0:00:00,194191927.6
2022-07-10 0:00:00,221726603.9
2022-07-11 0:00:00,178250799.2
2022-07-12 0:00:00,218828216.9
2022-07-13 0:00:00,159411283.8
2022-07-14 0:00:00,179699992.7
2022-07-15 0:00:00,205785475.5
2022-07-16 0:00:00,214480636.4
2022-07-17 0:00:00,179699992.7
2022-07-18 0:00:00,189844347.1
2022-07-19 0:00:00,199988701.5
2022-07-20 0:00:00,182598379.6
2022-07-21 0:00:00,199187652.5
2022-07-22 0:00:00,181711862.6
2022-07-23 0:00:00,211997173.1
2022-07-24 0:00:00,216126988.1
2022-07-25 0:00:00,195477912.8
2022-07-26 0:00:00,220256803.2
2022-07-27 0:00:00,227139828.3
2022-07-28 0:00:00,194101307.8
2022-07-29 0:00:00,200984332.9
2022-07-30 0:00:00,177582047.6
2022-07-31 0:00:00,209243963
2022-08-01 0:00:00,187218282.7
2022-08-02 0:00:00,213373778.1
2022-08-03 0:00:00,199607727.9
2022-08-04 0:00:00,183173748.8
2022-08-05 0:00:00,210085555
2022-08-06 0:00:00,225491829.1
2022-08-07 0:00:00,222690688.3
2022-08-08 0:00:00,201682132.8
2022-08-09 0:00:00,200281562.5
2022-08-10 0:00:00,207284414.3
2022-08-11 0:00:00,196079851.4
2022-08-12 0:00:00,215687836.5
2022-08-13 0:00:00,194679281
2022-08-14 0:00:00,186275858.8
2022-08-15 0:00:00,203082703.2
2022-08-16 0:00:00,207284414.3
2022-08-17 0:00:00,180673577.3
2022-08-18 0:00:00,202403376
2022-08-19 0:00:00,250867150.8
2022-08-20 0:00:00,209995536.3
2022-08-21 0:00:00,205767438.3
2022-08-22 0:00:00,204358072.3
2022-08-23 0:00:00,242410954.7
2022-08-24 0:00:00,205767438.3
2022-08-25 0:00:00,224089196.5
2022-08-26 0:00:00,248048418.8
2022-08-27 0:00:00,204358072.3
2022-08-28 0:00:00,226907928.5
2022-08-29 0:00:00,221270464.5
2022-08-30 0:00:00,228317294.5
2022-08-31 0:00:00,219862688.9
2022-09-01 0:00:00,212503108.2
2022-09-02 0:00:00,198644209.8
2022-09-03 0:00:00,226362006.5
2022-09-04 0:00:00,258699436
2022-09-05 0:00:00,235601272.1
2022-09-06 0:00:00,218662618.5
2022-09-07 0:00:00,224822128.9
2022-09-08 0:00:00,195564454.6
2022-09-09 0:00:00,226362006.5
2022-09-10 0:00:00,241760782.5
2022-09-11 0:00:00,281797599.9
2022-09-12 0:00:00,235601272.1
2022-09-13 0:00:00,211972242.1
2022-09-14 0:00:00,202308900
2022-09-15 0:00:00,234168569.3
2022-09-16 0:00:00,203901883.4
2022-09-17 0:00:00,270807188.9
2022-09-18 0:00:00,245319453.5
2022-09-19 0:00:00,207087850.4
2022-09-20 0:00:00,242133486.6
2022-09-21 0:00:00,224610668.5
2022-09-22 0:00:00,203901883.4
2022-09-23 0:00:00,215052767.7
2022-09-24 0:00:00,232575585.8
2022-09-25 0:00:00,234168569.3
2022-09-26 0:00:00,238947519.7
2022-09-27 0:00:00,205494866.9
2022-09-28 0:00:00,234283743.9
2022-09-29 0:00:00,222928606.7
2022-09-30 0:00:00,263461080.6
2022-10-01 0:00:00,282168376.3
2022-10-02 0:00:00,244753785
2022-10-03 0:00:00,240076961
2022-10-04 0:00:00,254107432.8
2022-10-05 0:00:00,272814728.4
2022-10-06 0:00:00,247871667.6
2022-10-07 0:00:00,266578963.2
2022-10-08 0:00:00,272814728.4
2022-10-09 0:00:00,246312726.3
2022-10-10 0:00:00,281762541.5
2022-10-11 0:00:00,277924882.2
2022-10-12 0:00:00,242520438.6
2022-10-13 0:00:00,253141771.7
2022-10-14 0:00:00,276154660
2022-10-15 0:00:00,269073771.3
2022-10-16 0:00:00,254911993.9
2022-10-17 0:00:00,265533326.9
2022-10-18 0:00:00,251371549.5
2022-10-19 0:00:00,267303549.1
2022-10-20 0:00:00,256682216
2022-10-21 0:00:00,276154660
2022-10-22 0:00:00,240750216.4
2022-10-23 0:00:00,274506216.9
2022-10-24 0:00:00,249031192.7
2022-10-25 0:00:00,223395628.8
2022-10-26 0:00:00,283822315.3
2022-10-27 0:00:00,247200081
2022-10-28 0:00:00,291146762.1
2022-10-29 0:00:00,261848974.7
2022-10-30 0:00:00,247200081
2022-10-31 0:00:00,316782326.1
2022-11-01 0:00:00,263680086.4
2022-11-02 0:00:00,223395628.8
2022-11-03 0:00:00,300302320.7
2022-11-04 0:00:00,236213410.8
2022-11-05 0:00:00,276497868.4
2022-11-06 0:00:00,250862304.5
2022-11-07 0:00:00,263186945.5
2022-11-08 0:00:00,297875786.9
2022-11-09 0:00:00,272291363.5
2022-11-10 0:00:00,268636445.9
2022-11-11 0:00:00,244879481.3
2022-11-12 0:00:00,305185622.2
2022-11-13 0:00:00,235742187.2
2022-11-14 0:00:00,224777434.3
2022-11-15 0:00:00,283256116.4
2022-11-16 0:00:00,274118822.3
2022-11-17 0:00:00,252189316.5
2022-11-18 0:00:00,254016775.3
2022-11-19 0:00:00,268636445.9
2022-11-20 0:00:00,272375605.4
2022-11-21 0:00:00,236949654
2022-11-22 0:00:00,231439196.9
2022-11-23 0:00:00,258991482.2
2022-11-24 0:00:00,236949654
2022-11-25 0:00:00,225928739.8
2022-11-26 0:00:00,200213273.5
2022-11-27 0:00:00,249807387.1
2022-11-28 0:00:00,255317844.2
2022-11-29 0:00:00,240623292
2022-11-30 0:00:00,253481025.2
2022-12-01 0:00:00,281033310.5
2022-12-02 0:00:00,229602377.9
2022-12-03 0:00:00,240623292
2022-12-04 0:00:00,257154663.2
2022-12-05 0:00:00,268175577.4
2022-12-06 0:00:00,231289584
2022-12-07 0:00:00,292794732.7
2022-12-08 0:00:00,284283257.9
2022-12-09 0:00:00,258748833.6
2022-12-10 0:00:00,262153423.5
2022-12-11 0:00:00,250237358.8
2022-12-12 0:00:00,243428179
2022-12-13 0:00:00,280878668
2022-12-14 0:00:00,251939653.8
2022-12-15 0:00:00,236618999.1
2022-12-16 0:00:00,221298344.5
2022-12-17 0:00:00,234916704.2
2022-12-18 0:00:00,246832768.9
2022-12-19 0:00:00,233961255.2
2022-12-20 0:00:00,246114015.2
2022-12-21 0:00:00,251387886.9
2022-12-22 0:00:00,237324228.9
2022-12-23 0:00:00,232050357.1
2022-12-24 0:00:00,156458195.3
2022-12-25 0:00:00,247871972.4
2022-12-26 0:00:00,226776485.4
2022-12-27 0:00:00,202165083.9
2022-12-28 0:00:00,295336818.2
2022-12-29 0:00:00,247871972.4
2022-12-30 0:00:00,277757245.7
2022-12-31 0:00:00,274241331.2
